RA,DEC,COMPLETENESS
179.59684266693347,-1.450189183466732,1.0
180.57760442424694,-0.9999726570921124,1.0
179.39138588369576,1.1281123394088337,0.9963768115942029
181.0286828952295,-0.3445502240576761,0.9963768115942029
179.70950210476985,1.154344630645511,0.9963768115942029
181.0211997965659,-0.2651934230250665,0.9963768115942029
179.71918854089614,0.9354318000385007,0.9963768115942029
180.97333074725563,-0.3384554489375607,0.9963768115942029
180.96307092358265,-0.3314164388956407,0.9963768115942029
179.7301325292356,1.065867497442964,0.9963768115942029
179.51088001455423,1.302879815771689,0.9963768115942029
179.40233715855155,1.296721212907762,0.9963768115942029
179.7175619624854,1.1208169952324076,0.9963768115942029
179.6135534808307,-1.4895041279083274,0.9963768115942029
178.42062659749922,0.4358866686081343,0.9963768115942029
179.7155012846257,1.0095827923831184,0.9963768115942029
179.07668917591562,-1.1470409700420154,0.9963768115942029
179.1541530781581,-1.2247165438754233,0.9963768115942029
179.7616838365849,-0.9934558247942904,0.9963768115942029
179.3554300226008,0.5877936654526327,0.9963768115942029
179.2224842668277,-1.1822677888005033,0.9963768115942029
179.69850270553042,0.9313987515632035,0.9963768115942029
180.0997904223538,-0.8809768268408861,0.9963768115942029
179.60936928813055,1.1750214969474915,0.9963768115942029
179.70264385314744,1.1228261595905389,0.9963768115942029
181.06195807479224,-0.16733243285276886,0.9963768115942029
180.86798896945132,-0.2747708378716658,0.9963768115942029
181.05338483691656,-0.3267773199362133,0.9963768115942029
179.5321098006274,1.3094989409400248,0.9963768115942029
179.71154448907507,0.9329869992796442,0.9963768115942029
179.52803761005268,1.3082986981947795,0.9963768115942029
179.5126620382579,1.3166441834537257,0.9963768115942029
180.84853239061812,-0.27089130562917246,0.9963768115942029
180.7033912725044,-0.9533108139411859,0.9963768115942029
178.75659495858406,1.1758386279223012,0.9963768115942029
179.14692993369482,0.1840024138231864,0.9963768115942029
180.46656865281977,0.22973894767222924,0.9963768115942029
178.61569731906778,1.0399318884747297,0.9963768115942029
178.5998127041359,0.8758449163115466,0.9963768115942029
180.61478419271123,0.27213774376024624,0.9963768115942029
178.98644019273348,0.1959372347951212,0.9963768115942029
180.2777609476086,-0.7840549654273464,0.9963768115942029
178.5222476711617,0.21752647993646082,0.9963768115942029
178.5279731920654,0.2152592265757367,0.9963768115942029
178.55856244358486,0.2433403887460766,0.9963768115942029
180.1910476366292,-1.0915831513017469,0.9963768115942029
180.5884487085093,-1.0065425763914717,0.9963768115942029
180.57926217252847,-1.0031867573558673,0.9963768115942029
179.7937522879114,1.170157872726941,0.9963768115942029
180.68416143900262,0.27068662983510544,0.9963768115942029
180.60370626764882,-1.067694085561429,0.9963768115942029
178.76894691223868,1.1773795824103774,0.9963768115942029
180.60480080273072,-1.027294444820805,0.9963768115942029
180.6238303543022,-1.064741169242643,0.9963768115942029
178.7528407817824,1.162981311352869,0.9963768115942029
178.749736867564,1.1685434712998726,0.9963768115942029
179.25322171091568,0.3226649761069596,0.9963768115942029
179.7420998501605,1.0752682056537344,0.9963768115942029
180.70586340057767,-0.9605177829431248,0.9963768115942029
179.06389134102727,-1.1689104337808505,0.9963768115942029
179.7466958672603,1.0645320247305041,0.9963768115942029
180.69275191649174,-0.9499626340962996,0.9963768115942029
180.68660924361657,-0.9765202920299273,0.9963768115942029
180.68389327366177,-0.9864297463749995,0.9963768115942029
180.48748031133695,0.2290098010159075,0.9963768115942029
180.67478071138066,-0.9846931780444911,0.9963768115942029
179.30036708072862,-0.9766285165531725,0.9963768115942029
179.303794552815,-0.9739531119188611,0.9963768115942029
180.47550436195894,0.22260566282631497,0.9963768115942029
178.62179111835775,1.0562332656865863,0.9963768115942029
179.06343538697251,-1.1604828900615505,0.9963768115942029
179.22240579404402,0.4771832101582477,0.9963768115942029
179.05653566818177,-1.1654643063710801,0.9963768115942029
178.70031724820691,-0.3932895312910923,0.9963768115942029
178.73308955558738,-0.4377326036722198,0.9963768115942029
178.73865000990858,-0.448334286350892,0.9963768115942029
178.73918741427894,-0.42918652296550136,0.9963768115942029
178.77562308983437,-0.5184058772272068,0.9963768115942029
178.93523208613874,-0.4789639004364414,0.9963768115942029
179.4208613935727,1.1147707130253306,0.9963768115942029
178.69129371158297,-0.3968449845408992,0.9963768115942029
178.99072651647168,-0.44220563755972525,0.9963768115942029
179.80789213771948,-1.4083247806363821,0.9963768115942029
179.26715488197476,-0.5010957006562404,0.9963768115942029
180.74243607923603,0.09359812183791565,0.9963768115942029
178.9535226071656,0.9921155895663031,0.9963768115942029
178.36761199985725,-0.5749978221053803,0.9963768115942029
179.47469826410102,-1.4416453434813563,0.9963768115942029
179.82643298461244,-1.4038922100643243,0.9963768115942029
180.2749327073397,-0.7879299388652169,0.9963768115942029
179.39035393725416,-0.4406260645599775,0.9963768115942029
178.6332517406628,-0.4619873229769054,0.9963768115942029
178.42697269794994,0.295441559654905,0.9963768115942029
179.56465292574563,-1.467282345691517,0.9963768115942029
179.54883621755442,-1.477256608508259,0.9963768115942029
179.54881552328655,-1.465352905171031,0.9963768115942029
179.53343544961274,0.25924585209954176,0.9963768115942029
178.97379197198617,1.0959769339944563,0.9963768115942029
178.46551866180204,0.22295569739196727,0.9963768115942029
179.5408423766048,-1.4631709897130185,0.9963768115942029
179.7807121120776,-1.4444118329140898,0.9963768115942029
179.53916060646512,-1.4636899206657457,0.9963768115942029
179.52381860188765,0.26831593842243795,0.9963768115942029
178.55469553585692,-0.6022174741782443,0.9963768115942029
178.4438478231114,0.19088887829041734,0.9963768115942029
179.6586537676556,-1.3961227406625214,0.9963768115942029
178.56298908767081,-0.5846988670197087,0.9963768115942029
178.43175216258405,0.3156667767502034,0.9963768115942029
179.7751422234796,-1.4448547203469826,0.9963768115942029
178.45176649184302,0.2022030092354964,0.9963768115942029
179.3983414808646,-0.40245329204031466,0.9963768115942029
179.47330818407374,-1.4290908701355631,0.9963768115942029
179.42468274561432,1.1056772914473623,0.9963768115942029
179.39850794912562,0.3666089244328709,0.9963768115942029
179.36149355404405,0.17907775338003248,0.9963768115942029
179.53192762525615,0.9835054418588998,0.9963768115942029
178.34633874038238,-0.7447205414509622,0.9963768115942029
178.34753450934403,-0.759154739740559,0.9963768115942029
179.69406275885268,1.1296177000620253,0.9963768115942029
178.35552026469568,-0.6678397561603007,0.9963768115942029
178.34354073522275,-0.7146206185877713,0.9963768115942029
179.54367958294202,0.9188720508969164,0.9963768115942029
179.6046889592946,0.9204991317097788,0.9963768115942029
179.25679111578745,0.3479671591788406,0.9963768115942029
179.7054926832112,1.1447114599917305,0.9963768115942029
178.64748151049534,1.0200871294788512,0.9963768115942029
179.69529412173858,1.120440243007284,0.9963768115942029
179.79938109208453,-0.9300473149086748,0.9963768115942029
178.9148958034237,-1.2442161754159788,0.9963768115942029
179.26744812671197,0.32963494989928765,0.9963768115942029
179.42761562768385,1.10309591114451,0.9963768115942029
178.33285281822253,-0.7210509274802115,0.9963768115942029
178.31410761573983,-0.7324282183207241,0.9963768115942029
179.83702616111205,-1.4675193458875897,0.9963768115942029
179.76001572025493,-0.5500602618870435,0.9963768115942029
179.8894418647144,-0.9695888919595647,0.9963768115942029
179.87321134542253,-0.9994213349913336,0.9963768115942029
179.80128204691277,-0.9255805078175533,0.9963768115942029
180.19942055592736,-0.7983927670153842,0.9963768115942029
178.48413235344734,0.23323950037531282,0.9963768115942029
179.43925248369638,-1.4334217978281698,0.9963768115942029
179.42578697976202,1.1079801787110504,0.9963768115942029
179.84034053722402,-1.4756225487164665,0.9963768115942029
179.88924018961794,-1.4535091205315935,0.9963768115942029
179.89402914683083,-1.4211023542289918,0.9963768115942029
178.68238560615794,0.43787041840985136,0.9963768115942029
179.89611171709296,-1.432078626524552,0.9963768115942029
178.68503221173955,0.4404491835720815,0.9963768115942029
179.42662342996545,1.1184871760273771,0.9963768115942029
178.68956778922023,0.44776458662649415,0.9963768115942029
179.0609509357299,-1.1614957042733305,0.9963768115942029
179.47686630333425,-1.4286927513257845,0.9963768115942029
180.84732910737046,-0.2632289685393041,0.9963768115942029
180.56620942787856,-1.017923044247286,0.9963768115942029
180.15487793640276,0.5967538584103681,0.9963768115942029
180.57616621992656,-0.3798369927651747,0.9963768115942029
179.93583947216482,-1.1716989376334366,0.9963768115942029
179.93863987894377,-1.1757005439973587,0.9963768115942029
180.0618458541684,-1.1594954276096043,0.9963768115942029
180.02564309396107,0.768602470694769,0.9963768115942029
179.90617778767574,-0.37089520325193426,0.9963768115942029
180.17403412730732,0.6149728952053078,0.9963768115942029
180.38360264199116,-1.2203191759340537,0.9963768115942029
179.66243003363087,-0.8546328580193325,0.9963768115942029
180.10493472365474,0.5746346547444691,0.9963768115942029
180.45517438156563,-1.1748558511343803,0.9963768115942029
180.4569394633699,-1.1400349383765278,0.9963768115942029
180.7228739474641,-0.568056134793112,0.9963768115942029
179.99592291514122,0.6657005358334193,0.9963768115942029
180.20221467140396,0.4877658999671685,0.9963768115942029
179.3401500435642,-0.2691268317849005,0.9963768115942029
180.45702195344194,-1.1330480353499819,0.9963768115942029
180.7281961518041,-0.5876548588237422,0.9963768115942029
180.75461641520403,-0.39505566962039745,0.9963768115942029
180.77768542279824,-0.592062856723726,0.9963768115942029
179.4593294563448,-1.0149900743581741,0.9963768115942029
180.01844136187216,0.7453371213514969,0.9963768115942029
179.45743463497544,-1.0216471365288091,0.9963768115942029
179.86331292111655,-1.21480638438363,0.9963768115942029
179.8029738786371,-0.7282120886426766,0.9963768115942029
179.94173985173734,-0.46187142748257165,0.9963768115942029
179.9425394093315,-0.45780119323364876,0.9963768115942029
179.977701196086,0.5914903557577449,0.9963768115942029
179.94633261779484,-0.48998486634924204,0.9963768115942029
180.4394370135322,-0.2639145127198645,0.9963768115942029
179.15287778401557,-0.7403259405661229,0.9963768115942029
179.61717358605702,-1.1542182691255711,0.9963768115942029
179.65932562212427,-0.9050372549513486,0.9963768115942029
179.65815754874643,-0.9139021629819253,0.9963768115942029
180.43070742329715,-0.26586708460919867,0.9963768115942029
179.7410195729013,-0.7538086510038402,0.9963768115942029
179.3265107891765,-0.8028912769426664,0.9963768115942029
180.02718826136697,0.6088443186470857,0.9963768115942029
179.73089205899456,-1.2897816928706998,0.9963768115942029
179.74422408095327,-1.3665912210954916,0.9963768115942029
180.19502646525564,-0.47294198049552766,0.9963768115942029
180.0819535193455,0.41922919195294467,0.9963768115942029
180.57184188920232,-1.124521791044887,0.9963768115942029
180.08527967581603,0.5906677437391117,0.9963768115942029
179.81391840301575,-0.7213983909818181,0.9963768115942029
179.47463296401025,-1.0124658309458556,0.9963768115942029
179.81119567629452,-0.7676365175040107,0.9963768115942029
180.02330448451121,0.6120106636193179,0.9963768115942029
179.2415273095243,-0.2539708122854014,0.9963768115942029
180.5255730683395,-1.1468882396022206,0.9963768115942029
180.5494483365297,-1.1355218605946849,0.9963768115942029
178.8271045326324,-1.114761115163051,0.9963768115942029
178.29087766963295,-0.24196593114861617,0.9963768115942029
178.34670994798583,-0.3081873621128108,0.9963768115942029
178.8700288101881,-0.8895181199947664,0.9963768115942029
178.8826104858562,-0.8863793353127891,0.9963768115942029
178.35897885205017,-0.31756181112795273,0.9963768115942029
178.71105541300247,-0.3600771603355726,0.9963768115942029
178.66647044540193,-0.3582850829582649,0.9963768115942029
178.64531858006916,-0.33521017560063254,0.9963768115942029
178.64481398843012,-0.3417195434186052,0.9963768115942029
179.3496129780607,0.8456717842178655,0.9963768115942029
178.6425177745937,-0.3206719866861934,0.9963768115942029
178.7198039288691,-1.1648092488027677,0.9963768115942029
179.90596619526207,-1.4293669727746587,0.9963768115942029
179.95141553559102,-1.4586179706229083,0.9963768115942029
179.93430604348325,-1.441103288047476,0.9963768115942029
179.93314246156328,-1.4552067208023742,0.9963768115942029
179.92250949867744,-1.432827049257449,0.9963768115942029
179.90777267947905,-1.4087362631774853,0.9963768115942029
179.92083560887312,-1.3891580512787347,0.9963768115942029
179.90959050400582,-1.424687576045477,0.9963768115942029
179.909393903759,-1.4152933337483824,0.9963768115942029
178.74573892212615,-1.1895325932113394,0.9963768115942029
179.5823437908682,0.6510721741411173,0.9963768115942029
179.62220167727492,0.7957096012804682,0.9963768115942029
178.78552527491962,-0.3243760292614619,0.9963768115942029
178.95925935735397,-0.22952416589453953,0.9963768115942029
180.56461273817877,-1.126224959689167,0.9963768115942029
178.9591089184433,-0.17416823198619813,0.9963768115942029
179.81925132976937,0.75616770405313,0.9963768115942029
178.9530187654153,-0.17100177092540353,0.9963768115942029
180.57479083919452,-1.130954094111416,0.9963768115942029
178.86645548196617,-0.22379234182354585,0.9963768115942029
178.8494083022469,-0.22361160023382376,0.9963768115942029
178.84830728397947,-0.2664618681706329,0.9963768115942029
178.83387920489565,-0.29557057910915224,0.9963768115942029
180.92036428764953,-0.5916089024560939,0.9963768115942029
179.68229859238693,0.8506272687396731,0.9963768115942029
180.96793328414054,-0.48814547159402555,0.9963768115942029
179.65881605113177,0.7981247067994105,0.9963768115942029
180.9922521428631,-0.4262906925110343,0.9963768115942029
179.650009941926,0.791063367634027,0.9963768115942029
181.001412563118,-0.4823800480097809,0.9963768115942029
179.63031952275713,0.7257133486383018,0.9963768115942029
181.0052845136859,-0.4029994675335962,0.9963768115942029
178.22080403970233,-0.3047520615888832,0.9963768115942029
179.6234895866894,0.687684634880633,0.9963768115942029
178.27999384638213,-0.35795645358112593,0.9963768115942029
178.78977098380284,-0.3134457204131144,0.9963768115942029
180.16565689009047,0.7118589487146236,0.9963768115942029
179.92333725825105,-0.47581037654526176,0.9963768115942029
179.5152962876077,-1.06825313697297,0.9963768115942029
180.0857352744274,-0.6270767264707288,0.9963768115942029
180.59773318828638,-0.22745961378992494,0.9963768115942029
180.28940724735017,-0.9653905536114797,0.9963768115942029
180.11119663924245,-0.6257607607553655,0.9963768115942029
179.6048022209514,0.5781938686990789,0.9963768115942029
180.11985380562353,-0.721387211941905,0.9963768115942029
180.27051422701214,0.7865386024210737,0.9963768115942029
180.64489755543403,-0.28178851959243323,0.9963768115942029
180.53356284574033,-1.0513034963340053,0.9963768115942029
180.65210060071976,-0.3008734405421076,0.9963768115942029
179.5973440280523,0.5009827848114748,0.9963768115942029
180.22970791324707,0.8238410916654392,0.9963768115942029
180.26761897041132,0.7926053741109744,0.9963768115942029
180.2675854459601,-0.9100490884487981,0.9963768115942029
180.45980547230627,0.2326436447374298,0.9963768115942029
180.33849824672737,0.6549482202339797,0.9963768115942029
180.56354395140568,-1.009019585584023,0.9963768115942029
179.58041504044076,0.4485645911400438,0.9963768115942029
179.69387338421566,-0.9035791202747906,0.9963768115942029
180.5830758206466,-0.25441191264445573,0.9963768115942029
179.5973830733173,-1.0582156679920482,0.9974640743871513
179.0942401394109,0.29705766886961715,0.9974640743871513
179.60067224852483,-1.1212430767139814,0.9974640743871513
180.9801032146361,-0.3171737173088492,0.9974640743871513
179.59928638031406,-0.8053367803791383,0.9974640743871513
179.60143500992822,-1.0056308577008164,0.9974640743871513
179.59553110993303,-1.1187786286538055,0.9974640743871513
178.9595341674717,-0.696864757255753,0.9974640743871513
179.09193161428396,0.2981472849780584,0.9974640743871513
179.05220993688337,0.21291014635570027,0.9974640743871513
179.10896927313442,0.34704160682785384,0.9974640743871513
179.6026693114456,-1.0432740398674172,0.9974640743871513
179.01766048989833,0.14920646025780498,0.9974640743871513
179.01326803117448,0.14817024038328158,0.9974640743871513
179.5993621076755,-0.6480661389726137,0.9974640743871513
179.6041638164829,-1.0809592877313925,0.9974640743871513
179.0127302304126,0.1521324430587995,0.9974640743871513
178.9981796571708,0.14668046886237293,0.9974640743871513
179.72279492254836,-1.1071504940302266,0.9974640743871513
179.09298078373646,0.29587637322269456,0.9974640743871513
179.02199089917409,0.14252998466479597,0.9974640743871513
179.72841167324555,-1.122219124671384,0.9974640743871513
179.58755560923913,-1.0060257156605625,0.9974640743871513
179.20998074708928,0.2753894674456124,0.9974640743871513
179.1886722563307,0.22127777532591691,0.9974640743871513
179.57602055826567,-0.9405271876204773,0.9974640743871513
179.59109051790347,-0.8471803196182742,0.9974640743871513
179.8915238673397,1.1745396054225221,0.9974640743871513
180.93210721599894,-0.26022470223387867,0.9974640743871513
179.57971575328537,-1.0042994719280725,0.9974640743871513
179.15989303200303,0.25862588218612365,0.9974640743871513
179.5817926629081,-1.0493824622660481,0.9974640743871513
179.8877531008939,1.1699380434122475,0.9974640743871513
178.96910885011727,-0.6949335446727475,0.9974640743871513
180.95806407477843,-0.31105109027656125,0.9974640743871513
179.59210056196778,-0.8563610358667382,0.9974640743871513
179.82815371047542,1.2009286152910619,0.9974640743871513
179.5828491034819,-0.9753769499001008,0.9974640743871513
179.8241317713257,1.1833529464378152,0.9974640743871513
180.57516088449955,-0.352659499245367,0.9974640743871513
179.82333069262003,1.3410983690213183,0.9974640743871513
179.1350877058252,0.13516562564542234,0.9974640743871513
179.13424811743656,0.3443105135010758,0.9974640743871513
179.120322361556,0.3350137804693256,0.9974640743871513
179.58815662116058,-0.9915065197565892,0.9974640743871513
180.98768958948796,-0.18669624072471888,0.9974640743871513
178.68041430280113,0.31341454436894534,0.9974640743871513
180.57470911765353,-0.3748711200534245,0.9974640743871513
179.7193792423067,-1.119395481633808,0.9974640743871513
178.57782666876537,0.15423470240614207,0.9974640743871513
178.56172672886763,0.18139075396684712,0.9974640743871513
179.66620474714068,-0.8208718881853624,0.9974640743871513
179.67274586759478,-0.8294499930486986,0.9974640743871513
179.03876187797587,-0.6829299000960541,0.9974640743871513
179.70803391341246,-1.0518064337011428,0.9974640743871513
179.67304494383467,-0.835806400229477,0.9974640743871513
179.67330424061484,-0.8380588658342931,0.9974640743871513
179.67334781525693,-0.8068949974101927,0.9974640743871513
179.681245858246,-0.6991555745078563,0.9974640743871513
180.17491398413154,-0.9143502750100178,0.9974640743871513
179.68248772828326,-0.8745560572777353,0.9974640743871513
179.81721092126335,1.2055152131011715,0.9974640743871513
179.8079422496373,1.1798952750335645,0.9974640743871513
179.69223635910768,-0.6818901928278095,0.9974640743871513
179.8068932821843,1.1765550938870244,0.9974640743871513
179.79682523005653,1.3184696538292273,0.9974640743871513
179.7053587591584,-0.8607212005397508,0.9974640743871513
178.29759749487482,0.11251182932471178,0.9974640743871513
179.71321419584652,-0.8143999109861806,0.9974640743871513
180.5472707033417,-0.3112940991584003,0.9974640743871513
178.59831687532636,0.16899770196366387,0.9974640743871513
179.65381053310625,-0.7458181328778652,0.9974640743871513
180.55276898393038,-0.374870320734425,0.9974640743871513
178.69403689166768,0.3191933184908954,0.9974640743871513
180.57036937232206,-0.3642863693485642,0.9974640743871513
179.6000242694036,-0.650894319791681,0.9974640743871513
179.62386625383897,-0.7061227350446444,0.9974640743871513
179.60525022043836,-0.8816024724470676,0.9974640743871513
178.68273056952052,0.31079472400217434,0.9974640743871513
179.5758895644448,-0.959018157143838,0.9974640743871513
178.66540185869894,0.3727220342152923,0.9974640743871513
178.65310236506227,0.36968542818175903,0.9974640743871513
178.64787554937462,0.3177248684444359,0.9974640743871513
179.59966798939715,-0.851577173247136,0.9974640743871513
179.6333673401491,-0.7768083285698212,0.9974640743871513
178.64050157640492,0.3628737677953249,0.9974640743871513
179.60597560014665,-1.0523027600245565,0.9974640743871513
178.63812642228623,0.27062736991669123,0.9974640743871513
178.63552858342888,0.3250460679868524,0.9974640743871513
179.6361053909139,-0.753802563531663,0.9974640743871513
178.63445549630174,0.3078321310539163,0.9974640743871513
179.63615534295684,-0.7798562326563422,0.9974640743871513
179.64868497077916,-0.7541811747895871,0.9974640743871513
178.62984549230745,0.3095633594591855,0.9974640743871513
180.5661697694899,-0.3564882235691855,0.9974640743871513
178.64548475485793,0.28876164129968024,0.9974640743871513
179.2344332975302,0.27373029480537164,0.9974640743871513
180.5896064405284,-0.36299421505258506,0.9974640743871513
179.72893796449554,-1.12023688609653,0.9974640743871513
179.02234418286366,-0.6847430481256707,0.9974640743871513
179.03182904623407,-0.6921772214928832,0.9974640743871513
180.67579716930953,-0.3221640341929304,0.9974640743871513
180.67686483535746,-0.33799531876654887,0.9974640743871513
180.39228227449237,-0.24821319214849497,0.9974640743871513
180.68059981400623,-0.33390687016537346,0.9974640743871513
179.53525038568318,-0.9894736610575384,0.9974640743871513
180.1572916691962,-0.8358887310146585,0.9974640743871513
180.73793372389684,-0.18747543658806182,0.9974640743871513
180.7394748048869,-0.18301901887590374,0.9974640743871513
180.15949011618616,-0.67349577203133,0.9974640743871513
180.15695453780316,-0.836240889227931,0.9974640743871513
180.39281473754778,-0.3362571349783184,0.9974640743871513
180.1354168290374,-0.696435805650221,0.9974640743871513
180.13410294437955,-0.7175846344244271,0.9974640743871513
180.2767230875967,-0.765344536416074,0.9974640743871513
180.3943608270452,-0.32171747651467736,0.9974640743871513
180.1326735535819,-0.8646167931186537,0.9974640743871513
180.74832456072153,-0.3360188255326814,0.9974640743871513
180.75265416369714,-0.18406792366411673,0.9974640743871513
180.80036304108182,-0.3063340950796592,0.9974640743871513
180.39694407089834,-0.34686567536449314,0.9974640743871513
179.03585912553729,-0.7014999882495597,0.9974640743871513
180.81648839881615,-0.14227950166353998,0.9974640743871513
180.39054995065618,-0.26739269987201336,0.9974640743871513
180.383456021905,-0.30544862754745944,0.9974640743871513
180.2955017448841,-0.7113672891600551,0.9974640743871513
180.2974724018536,-0.2537350541236197,0.9974640743871513
180.28795831923364,-0.783882715406018,0.9974640743871513
180.30998528379286,-0.15287112119617483,0.9974640743871513
180.31700161845214,-0.31572316845033027,0.9974640743871513
178.97070902269428,-0.6407230842574753,0.9974640743871513
180.4228366618576,1.130366448292951,0.9974640743871513
180.33021780781843,-0.2696429572833328,0.9974640743871513
180.28711606890988,-0.7175419530994241,0.9974640743871513
178.69134835678565,-1.147022056667904,0.9974640743871513
180.38597888484446,-0.29023056131577774,0.9974640743871513
180.67499081032548,-0.2835763995539101,0.9974640743871513
178.74856360027707,-1.125024911859177,0.9974640743871513
178.9987048475658,-0.696067020448829,0.9974640743871513
178.9998010775565,-0.7018203255816019,0.9974640743871513
180.35927088442665,-0.2985820649951168,0.9974640743871513
179.01296913985038,-0.6750012451929538,0.9974640743871513
180.37588091434398,-0.304933312492147,0.9974640743871513
180.3760457996966,-0.30237163294815106,0.9974640743871513
180.38032662361772,-0.28272736154922323,0.9974640743871513
179.5325585215706,-0.8868159392327704,0.9974640743871513
180.64442080054755,-0.13592144628576716,0.9974640743871513
178.97247874248893,-0.6940898430924162,0.9974640743871513
179.56281649504027,-1.00037526727624,0.9974640743871513
180.83115238850294,-0.12891087408934465,0.9974640743871513
179.51357237014207,-0.7653991548140198,0.9974640743871513
179.26520041468066,0.2548450297259535,0.9974640743871513
179.558618680599,-1.0541146042899985,0.9974640743871513
179.26125087596373,0.273274296744715,0.9974640743871513
180.18275429903449,-0.6579667058841788,0.9974640743871513
179.56265892255365,-0.670816777879733,0.9974640743871513
179.57343264726427,-0.8436206214040313,0.9974640743871513
180.8753548465091,-0.2635989368995107,0.9974640743871513
180.9103711093927,-0.1258670934163987,0.9974640743871513
179.25647560850442,0.27016839015075145,0.9974640743871513
180.19532565126536,-0.8539956357558163,0.9974640743871513
179.55671547201928,-0.6825814369322525,0.9974640743871513
180.92251754225435,-0.15238521690934506,0.9974640743871513
179.57651404783627,-0.873116508820227,0.9974640743871513
179.5791690957962,-0.8536619757089614,0.9974640743871513
179.25641260842326,0.25323124523642127,0.9974640743871513
180.9227536709816,-0.2613483979024405,0.9974640743871513
179.57924693485987,-0.8465784615290931,0.9974640743871513
179.72600698078023,-0.8046754239617059,0.9974640743871513
